URL,Rating,Review,PreprocessedReviews,IsEnglish,VASentiment,TBSentiment
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.0,"This novel was recommended to me by my boyfriend and I did not regret reading this one bit. The book was slow paced at the beginning, but it really helps in the world building as the author, Christopher Paolini used those first few chapters to really describe the whole atmosphere of the story and get it build up. We also know more of Eragon and his past. You really get to connect with the characters in the book. I really love Eragon's relationship with Saphira and the way they communicate with one another. As the book progresses, the pace of the book kept up and it left me wanting more.

I've watched the movie a few years before and I have to say I don't think it did justice to the book. (though I have to rewatch the movie) but I don't remember being fond of the movie. I really want to see the details of Saphira's egg to the details of the scales of Saphira herself. She just sounds so dreamy and I've never wanted a dragon so bad!",novel recommended boyfriend regret reading one bit book slow paced beginning really helps world building author christopher paolini used first chapters really describe whole atmosphere story get build also know eragon past really get connect characters book really love eragon relationship saphira way communicate one another book progresses pace book kept left wanting watched movie years say think justice book though rewatch movie remember fond movie really want see details saphira egg details scales saphira sounds dreamy never wanted dragon bad,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.5,Really great story. I loved Eragon and Murtagh and their dynamic. The only this that I thought was that there was a lot of travel without a lot of story telling at times.. but overall EXCELLENT! ,really great story loved eragon murtagh dynamic thought lot travel without lot story telling times overall excellent,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,2.5,"My husband, who read it in junior high school, encouraged me to read this book. I needed something light to start my adventure with fantasy, and not be discouraged at the start. To say that it was a success is an understatement, but let's start from the beginning!

One boy ... One dragon ... A world full of adventures ...

I did not think that I would be so hooked and that I would be so easily carried away by adventure. I approached the reading without great expectations. I even figured out that I did not have to like it, and I was pleasantly surprised how much I liked it! Together with the heroes, I experienced new adventures and more than once shed a few tears (I even had a moment that I did not want to continue reading, mad at the author). Maybe for readers who read fantasy books for a long time, the story of a boy from the town of Carvahall is nothing special, but for me it turned out to be a door to a wonderful world. What I liked the most about the story was time for reflection and action. Christopher has achieved a lot, and it's worth noting that he began writing this book when he was only 15 years old! Certainly, I will not skip the next volumes in this series and their reviews will appear here sooner or later.",husband read junior high school encouraged read book needed something light start adventure fantasy discouraged start say success understatement let start beginning one boy one dragon world full adventures think would hooked would easily carried away adventure approached reading without great expectations even figured like pleasantly surprised much liked together heroes experienced new adventures shed tears even moment want continue reading mad author maybe readers read fantasy books long time story boy town carvahall nothing special turned door wonderful world liked story time reflection action christopher achieved lot worth noting began writing book years old certainly skip next volumes series reviews appear sooner later,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.5,"The beginning of it is rough but gets better as it goes along
Definitely heavily inspired by Lord of the Rings and Star Wars but I don't mind
It's still fun
The biggest issue is persistent 'telling not showing' ... telling me a character's feelings without expressing it through actions or words which leaves the characters themselves feeling pretty bland
Again the action is fun enough to keep it going and I hope to see the writing continue to mature with the next book",beginning rough gets better goes along definitely heavily inspired lord rings star wars mind still fun biggest issue persistent showing telling character feelings without expressing actions words leaves characters feeling pretty bland action fun enough keep going hope see writing continue mature next book,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.75,"This was so incredible I cannot believe I waited all those years to pick it up.
Excellent world-building, incredible plot, loved the characters and the development they journey through, the quest, the lore and dragons' tales and how things escalated.
And I love, love, love how romance is incredibly <I>slow</I> burn to a point that ... it's nonexistent so far. The pacing was just a bit slow in the middle but it was okay.",incredible believe waited years pick excellent incredible plot loved characters development journey quest lore dragons tales things escalated love love love romance incredibly slow burn point nonexistent far pacing bit slow middle okay,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.5,"Revisiting an old favorite before the new installment is released. It was just as fun, adventurous, and well built as it was the first time. ",revisiting old favorite new installment released fun adventurous well built first time,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.0,A childhood favorite that I had to reread. Some parts are definitely a little cringey but overall the world building is amazing. Classic hero story ,childhood favorite reread parts definitely little cringey overall world building amazing classic hero story,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,2.5,"If you're the target demographic (teens), you may love this. If you're not, it's a very frustrating read.",target demographic teens may love frustrating read,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.0,I couldnt even finish it.So boring.,couldnt even finish boring,True,Negative,Negative
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.25,"A good read, with an interesting story line. It is dramatic and adventurous. A story you either love or dislike due to personal comparison of other works of fantasy. All in all, I found it to be an enjoyable read.",good read interesting story line dramatic adventurous story either love dislike due personal comparison works fantasy found enjoyable read,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.0,this is like my favorite book of all time. 5th time reading it. i am finally going to read the rest of the series though bc i can never get myself to do it bc im scared they wont be as good,like favorite book time time reading finally going read rest series though bc never get bc im scared wont good,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,5.0,"Eragon is the piece of a good-child-cliche fantasy book that I personally enjoy a lot.

Gave me feelings of nostalgia of when i watched the fantasy book adaptations movies as a child

The story got me curious to continue the whole series, which is good",eragon piece fantasy book personally enjoy lot gave feelings nostalgia watched fantasy book adaptations movies child story got curious continue whole series good,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.0,Enthralling bit of fantasy. Descriptive and vibrant with literary imagery.,enthralling bit fantasy descriptive vibrant literary imagery,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.0,I feel like I missed the opportunity to read this when I'd actually enjoy it,feel like missed opportunity read actually enjoy,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,5.0,"The book had a decent story line, but it can be pretty slow up until the climax at the end.
Everyone seemed to be negative about the author's writing style, but I didn't find any major flaws in it. It wasn't the best writing I've ever read and there were certainly some moments when I found myself thinking "" someone definitely pulled out a thesaurus for that part"", but overall I thought he did decent.
I really loved Eragon's relationship with his dragon, it made me want a pet dragon.

I am hoping that some of the extended plot development is build up for the sequential books, otherwise, there was a lot of useless detail.",book decent story line pretty slow climax end everyone seemed negative author writing style find major flaws best writing ever read certainly moments found thinking someone definitely pulled thesaurus part overall thought decent really loved eragon relationship dragon made want pet dragon hoping extended plot development build sequential books otherwise lot useless detail,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.0,First reread as an adult and a lot of this still really holds up! I can see why it captivated me as a kid.,first reread adult lot still really holds see captivated kid,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.0," I read this book when I was in middle school, and decided to re-read it before Murtagh comes out in a few months. It was a great read for the nostalgia! I forgot so many things that happened, it was almost like reading it for the first time. 
 The plot of this book is great; there is never a dull moment. The world is also very engaging (it helps that the characters traverse a large span of the land over the course of the book). 
 The characters in this book are great. I loved Brom, though the man kept so many secrets it was hard to not resent him sometimes like Eragon did. Saphira was a fascinating character as well, and balanced out Eragon’s rash impulses (when she was able to, at least). Murtagh is perhaps the most intriguing character of all, and I am very curious as to how his story will play out. I am also curious as to Arya’s history. It certainly sounds like we will explore that in the next book. 
 Though I loved this book in middle school (and still enjoyed reading it now!), the writing did not feel very engaging to me. It was written as if Eragon was an old man and recounting his adventures to a scribe. This can be done really well, but it fell a little flat for me on this re-read. So many of the sentences were so basic and factual with no additional emotional or descriptive details. This isn’t to say there were no descriptive passages, because there definitely were! This is just to say the descriptiveness could have been more consistent throughout. 
 The last thing I will say (and I felt this way when I read it at 15) is, what a feat for a fifteen-year-old to write such an extensive story! This may have been why I felt the writing lacked descriptive consistency — I certainly wasn’t writing with exceptional quality when I was fifteen — but the plot is particularly strong for an author so young. The character of Eragon was also done particularly well. All of his rash decisions do make sense for Eragon being so young, and I think the fact the author was writing from that age himself gives that a genuine touch that may have been lacking otherwise.  
 If you read this as a teenager when it first came out, I highly recommend for the nostalgia! Looking forward to continuing Eragon’s journey in the rest of the series. ",read book middle school decided murtagh comes months great read nostalgia forgot many things happened almost like reading first time plot book great never dull moment world also engaging helps characters traverse large span land course book characters book great loved brom though man kept many secrets hard resent sometimes like eragon saphira fascinating character well balanced eragon rash impulses able least murtagh perhaps intriguing character curious story play also curious arya history certainly sounds like explore next book though loved book middle school still enjoyed reading writing feel engaging written eragon old man recounting adventures scribe done really well fell little flat many sentences basic factual additional emotional descriptive details say descriptive passages definitely say descriptiveness could consistent throughout last thing say felt way read feat write extensive story may felt writing lacked descriptive consistency certainly writing exceptional quality fifteen plot particularly strong author young character eragon also done particularly well rash decisions make sense eragon young think fact author writing age gives genuine touch may lacking otherwise read teenager first came highly recommend nostalgia looking forward continuing eragon journey rest series,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.75,One of my childhood favorites. I actually saw Christopher Paolini speak once in a town nearby. The kid is a genius. A little bizarre but still very intelligent.,one childhood favorites actually saw christopher paolini speak town nearby kid genius little bizarre still intelligent,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.25,"Eragon was not what I expected! It has a very different tone than Percy Jackson, but it was super charming! It had way more of a focus on Eragon’s feelings and relationships with other people/Saphira than I expected. Just a classic hero story with lots of heart!
Tbh it lost me in several places on the plot bc I was listening to it on audiobook and the plot was a bit generic, but the vibes were very good and heartwarming :3",eragon expected different tone percy jackson super charming way focus eragon feelings relationships expected classic hero story lots heart tbh lost several places plot bc listening audiobook plot bit generic vibes good heartwarming,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.0,"All in all, this was a fantastic book. I'm already queuing up the next book in the series, ""Eldest"", in my ""to read"" list. I do have to admit that I thought the beginning of the book was a bit of a rip-off of ""Star Wars Episode IV"". There's the naive farm boy, there's the strange old man (who secretly has all kinds of heroic history and powers) who takes the farm boy under his tutelage. The farm boy tries going back home after hearing that members of an evil empire are after him, but *surprise-surprise* the evil empire bad guys were already there and had killed everyone and burned the place to the ground.
However, after that, the plot turns onto a more original plot path, and I found myself getting deeply attached to the story. My favorite evil villain in the whole book was the ""shade"". Absolutely wicked, cumming, and powerful is the shade, but not too powerful. It has a weak spot and that to me made the character all the more believable. I would love to read this book to my children someday.",fantastic book already queuing next book series eldest read list admit thought beginning book bit star wars episode iv naive farm boy strange old man secretly kinds heroic history powers takes farm boy tutelage farm boy tries going back home hearing members evil empire evil empire bad guys already killed everyone burned place ground however plot turns onto original plot path found getting deeply attached story favorite evil villain whole book shade absolutely wicked cumming powerful shade powerful weak spot made character believable would love read book children someday,True,Negative,Negative
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.0,"I'm annoyed at myself for taking so long to read this series.

This has all the components of a well-researched and well-written fantasy book. You got magic abilities, prophecies, magical creatures, father figures who die, bloody revenge, secret dreams, fight sequences, and of course--my favorite--dwarves.

But what makes this particular book (and I hope the rest of the series) not just another magic fantasy series is the complex but holistic world building, magic functions that actually make sense with no plot holes (looking at you, JKR), and the depth of the characters. Sure, there are some Professionally Evil characters, but most of the named characters are complex, with both ""good"" and ""evil"" thoughts, behaviors, and motivations. Nothing I have read has come close to the complexities of characters in The Witcher, but damn this one has all the right makings.

I appreciate the way Paolini writes his battle scenes. I was nervous when I learned a 19 year old boy was the author of these books, so I assumed the battle scenes would be long, unnecessarily bloody, and contain a different deus ex machina each time.

WRONG

We get just as much information about the strategy and implications of wars as we do the war itself. With Saphira, we get a bird's eye view of the battle raging below and it really helps me visualize the scene. I found this precise visualization helped me understand and appreciate magic in this world a bit more, since there are actual complications due to distance, wind, size of target, etc.

All in all, once I realized that Eragon was not the name of the dragon, I tore through this book and stole the next one out of my partner's bookcase. Cheers.",annoyed taking long read series components fantasy book got magic abilities prophecies magical creatures father figures die bloody revenge secret dreams fight sequences course favorite dwarves makes particular book hope rest series another magic fantasy series complex holistic world building magic functions actually make sense plot holes looking jkr depth characters sure professionally evil characters named characters complex good evil thoughts behaviors motivations nothing read come close complexities characters witcher damn one right makings appreciate way paolini writes battle scenes nervous learned year old boy author books assumed battle scenes would long unnecessarily bloody contain different deus ex machina time wrong get much information strategy implications wars war saphira get bird eye view battle raging really helps visualize scene found precise visualization helped understand appreciate magic world bit since actual complications due distance wind size target etc realized eragon name dragon tore book stole next one partner bookcase cheers,True,Negative,Negative
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.0,hot take but I feel like this doesn't hold up as well as I remember it. reads as pretty derivative once more widely read. ,hot take feel like hold well remember reads pretty derivative widely read,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.0,"I read this book when I was a kid back in 2003. Decided to read this series again after learning of a 5th book coming in Nov. I liked this book as a kid, and I loved this book as an adult. The pacing is excellent, lovable characters, fantastic world building, great plot. Just tore through the first book and heading right into the next one. Definitely grab this series if you like magic, dragons, and fantasy.",read book kid back decided read series learning book coming nov liked book kid loved book adult pacing excellent lovable characters fantastic world building great plot tore first book heading right next one definitely grab series like magic dragons fantasy,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.0,"Listen to the Novel Predictions Podcast for Kale's predictions and our review. Previously a 5 star read, upon rereading as an adult I have demoted it to a 3 star :(

www.NovelPredictions.com
iTunes: http://bit.ly/NPApplePodcast
Stitcher: http://bit.ly/NPStitcher
Google Play: http://bit.ly//NPGooglePlay",listen novel predictions podcast kale predictions review previously star read upon rereading adult demoted star itunes http stitcher http google play http,True,Positive,Negative
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.75,They ran around a whole lot to do like nothing in the end. He had this big plan to get the bad guy and then like chickens out and runs away after weeks or months of training and travelling to get there ,ran around whole lot like nothing end big plan get bad guy like chickens runs away weeks months training travelling get,True,Positive,Negative
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.5,The book is so much better than the movie!!! Saphira is an amazing dragon and Arya needs to calm down and stuffs. Murtagh why do i feel like u will be the next Rider!!! The movie is crap thats it!!!,book much better movie saphira amazing dragon arya needs calm stuffs murtagh feel like u next rider movie crap thats,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.75,I read this because it was my husbands favorite series as a kid. The audiobook was so fun with a great narrator. I had a lot of fun listening to it and love eragon and saphira’s relationship so much. It is a little too simple at times and a little too complicated at other times but overall really entertaining and endearing ,read husbands favorite series kid audiobook fun great narrator lot fun listening love eragon saphira relationship much little simple times little complicated times overall really entertaining endearing,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.0,"If I was younger, I might have liked it. But it is just a little too simplistic while being over complicated in the world building. ",younger might liked little simplistic complicated world building,True,Positive,Negative
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,5.0,"This was a beautiful coming of age fantasy about a boy and his dragon, or a dragon and her boy. I have read and enjoyed the LOTR series multiple times, and this book was very similar in many ways: think epic journey, father figure mentor, dwarves, elves, dragons, demonic bad folk, magic, and battles. But it was also different in many ways, so don’t let that deter you!

I loved the bond between Eragon and Saphira. Their friendship and love for one another was beautiful to read. I also really liked Paolini’s descriptions of Saphira—how she grew and changed throughout the book. How strong and beautiful she was. 

This was a wonderful fantasy novel and I cannot wait to continue reading the series. A great book for anyone looking to dip their toes into fantasy for the first time, or for seasoned old people like myself who love getting lost in a good story. ",beautiful coming age fantasy boy dragon dragon boy read enjoyed lotr series multiple times book similar many ways think epic journey father figure mentor dwarves elves dragons demonic bad folk magic battles also different many ways let deter loved bond eragon saphira friendship love one another beautiful read also really liked paolini descriptions grew changed throughout book strong beautiful wonderful fantasy novel wait continue reading series great book anyone looking dip toes fantasy first time seasoned old people like love getting lost good story,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,2.5,Review to come.,review come,True,Neutral,Neutral
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,5.0,"I spent the entire time I was reading this book thinking ""clearly he read Lord of the Rings and thought it needed more dragons.""",spent entire time reading book thinking clearly read lord rings thought needed dragons,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.0,"This book was so fun! It was really easy to follow despite having well developed, complex characters and plot. The dialogue is a bit clunky in places, and a few scenes that took me out of the book, but overall a well-developed, intriguing story that was difficult to put down. The author’s age at publication makes it that much more impressive. Looking forward to reading more of his backlist!",book fun really easy follow despite well developed complex characters plot dialogue bit clunky places scenes took book overall intriguing story difficult put author age publication makes much impressive looking forward reading backlist,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,4.0,"This book was a fantastic page turner! Too bad the battle was so short!
I wanna read the next ones!",book fantastic page turner bad battle short wan na read next ones,True,Negative,Negative
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.0,Still one of the best books I've ever read,still one best books ever read,True,Positive,Positive
https://app.thestorygraph.com/book_reviews/d593cc1a-9322-4a94-8706-30a819885f6f,3.25,"A blatant re-telling of Star Wars - A New Hope. You can write a detailed synopsis of both, and the reader will be none the wiser as to which of them you meant. Paolini has got the excuse of being quite young at the time of writing (hey, my own aborted fantasy novel from teenage days borrowed the opening of ""Willow""), but that doesn't turn this into a better novel.",blatant star wars new hope write detailed synopsis reader none wiser meant paolini got excuse quite young time writing hey aborted fantasy novel teenage days borrowed opening willow turn better novel,True,Positive,Positive
